Id,SalePrice
1461,118612.75
1462,149513.95
1463,176284.1
1464,183942.28
1465,183930.05
1466,172485.11
1467,157333.17
1468,158898.31
1469,194956.19
1470,117606.016
1471,198928.8
1472,97309.33
1473,90909.66
1474,141503.84
1475,131482.84
1476,430107.03
1477,264902.88
1478,282256.4
1479,287030.84
1480,555334.2
1481,330468.75
1482,204143.25
1483,166920.83
1484,168639.61
1485,179745.6
1486,202167.94
1487,328812.97
1488,245011.47
1489,204143.25
1490,204143.25
1491,194956.19
1492,79558.8
1493,176284.1
1494,309449.0
1495,274264.97
1496,205782.61
1497,176284.1
1498,152346.6
1499,148251.55
1500,143474.38
1501,172794.5
1502,157333.17
1503,335355.53
1504,239262.95
1505,222549.4
1506,176648.34
1507,225340.3
1508,204143.25
1509,156813.56
1510,144336.47
1511,140241.44
1512,172087.4
1513,139371.64
1514,167306.67
1515,183942.28
1516,145327.31
1517,163738.98
1518,130020.55
1519,215598.44
1520,134843.16
1521,136539.02
1522,170316.28
1523,102998.125
1524,116011.875
1525,118566.33
1526,122001.17
1527,101849.81
1528,134196.39
1529,141503.84
1530,170316.28
1531,85555.875
1532,88824.08
1533,139807.98
1534,112558.08
1535,162897.45
1536,101577.59
1537,77954.78
1538,173837.12
1539,209636.0
1540,104555.55
1541,137853.28
1542,141503.84
1543,220285.48
1544,58009.69
1545,103096.8
1546,113403.516
1547,132946.77
1548,130964.17
1549,104495.36
1550,135289.39
1551,112519.31
1552,139491.95
1553,151327.56
1554,103096.8
1555,172485.11
1556,92190.44
1557,105853.94
1558,90909.66
1559,105593.7
1560,133594.75
1561,135289.39
1562,125504.92
1563,114545.39
1564,160636.55
1565,145628.86
1566,224953.61
1567,49306.336
1568,226519.77
1569,137581.84
1570,136377.08
1571,132310.14
1572,141503.84
1573,249855.88
1574,106766.91
1575,224953.61
1576,229640.66
1577,189210.61
1578,146141.2
1579,142010.06
1580,194956.19
1581,148072.16
1582,118566.33
1583,340781.9
1584,215256.12
1585,139807.98
1586,63735.445
1587,90909.66
1588,142164.25
1589,88824.08
1590,135820.02
1591,97210.41
1592,115109.0
1593,116011.875
1594,144463.16
1595,106657.47
1596,240843.33
1597,194793.98
1598,215598.44
1599,191833.66
1600,176284.1
1601,59798.758
1602,110510.8
1603,79558.8
1604,281688.84
1605,249855.88
1606,164013.62
1607,178254.67
1608,215598.44
1609,196359.61
1610,147105.05
1611,138263.33
1612,154151.33
1613,157333.17
1614,121109.78
1615,75218.375
1616,49976.508
1617,82976.14
1618,122904.05
1619,139807.98
1620,139669.31
1621,137991.3
1622,129761.266
1623,289142.06
1624,225020.6
1625,129067.8
1626,160728.62
1627,172544.88
1628,268402.94
1629,172794.5
1630,318538.62
1631,234609.53
1632,252105.56
1633,170316.28
1634,176284.1
1635,179523.23
1636,147375.05
1637,193955.55
1638,204143.25
1639,172087.4
1640,249855.88
1641,172485.11
1642,215598.44
1643,217097.61
1644,217097.61
1645,185234.53
1646,153274.83
1647,162805.38
1648,125564.03
1649,127215.17
1650,117606.016
1651,121846.03
1652,90909.66
1653,95446.25
1654,141503.84
1655,151470.1
1656,140241.44
1657,140241.44
1658,141503.84
1659,136539.02
1660,150192.11
1661,555334.2
1662,344207.6
1663,317701.84
1664,356447.6
1665,308372.97
1666,325057.94
1667,405276.56
1668,328992.38
1669,310656.56
1670,328812.97
1671,258604.56
1672,529028.5
1673,297436.34
1674,263042.5
1675,176284.1
1676,173381.47
1677,204143.25
1678,497326.94
1679,382066.88
1680,324878.53
1681,240013.73
1682,322357.78
1683,176648.34
1684,172485.11
1685,172485.11
1686,170316.28
1687,168485.97
1688,183942.28
1689,194956.19
1690,194956.19
1691,174625.14
1692,283012.1
1693,170316.28
1694,176284.1
1695,160728.62
1696,265860.47
1697,168639.61
1698,348759.2
1699,308372.97
1700,253159.14
1701,265547.94
1702,273767.1
1703,265251.06
1704,281343.03
1705,237997.55
1706,412570.22
1707,204143.25
1708,204143.25
1709,287030.84
1710,220457.83
1711,249855.88
1712,281688.84
1713,250089.48
1714,226519.77
1715,204143.25
1716,179745.6
1717,170701.66
1718,135197.02
1719,196127.92
1720,245011.47
1721,164290.05
1722,124446.91
1723,149619.25
1724,215598.44
1725,233201.02
1726,180110.2
1727,158021.81
1728,175018.97
1729,157333.17
1730,149182.92
1731,117663.45
1732,129067.8
1733,122001.17
1734,122001.17
1735,128431.16
1736,115616.17
1737,358560.53
1738,212837.75
1739,258604.56
1740,208629.06
1741,182090.19
1742,172794.5
1743,172485.11
1744,335355.53
1745,221657.14
1746,220526.5
1747,225999.56
1748,216958.06
1749,156456.67
1750,129748.484
1751,249855.88
1752,122001.17
1753,141503.84
1754,198928.8
1755,166920.83
1756,128431.16
1757,122001.17
1758,144336.47
1759,162331.67
1760,159266.64
1761,141546.61
1762,170701.66
1763,159907.2
1764,115616.17
1765,160531.17
1766,172087.4
1767,225020.6
1768,141503.84
1769,172485.11
1770,143302.44
1771,130964.17
1772,136092.78
1773,121538.984
1774,136377.08
1775,134206.52
1776,119932.58
1777,110510.8
1778,137605.7
1779,104495.36
1780,172087.4
1781,130296.42
1782,95044.266
1783,133450.84
1784,95446.25
1785,110510.8
1786,125604.84
1787,172485.11
1788,43449.71
1789,99402.53
1790,68567.64
1791,173808.69
1792,148929.7
1793,127131.91
1794,142796.22
1795,136092.78
1796,109916.36
1797,120399.55
1798,117606.016
1799,110510.8
1800,124432.53
1801,124446.91
1802,117467.19
1803,136397.78
1804,141503.84
1805,137013.7
1806,112519.31
1807,138746.25
1808,113817.08
1809,105308.484
1810,144336.47
1811,105593.7
1812,98299.25
1813,120943.16
1814,95686.36
1815,49924.656
1816,88824.08
1817,112739.766
1818,146349.39
1819,112500.64
1820,53861.348
1821,97425.81
1822,159852.12
1823,43449.71
1824,132310.14
1825,130020.55
1826,99580.875
1827,100667.34
1828,140254.22
1829,118922.44
1830,139371.64
1831,149452.08
1832,105593.7
1833,138263.33
1834,110510.8
1835,127760.59
1836,123540.67
1837,81374.61
1838,123540.67
1839,73060.72
1840,162897.45
1841,140919.6
1842,76822.39
1843,137013.7
1844,132310.14
1845,137013.7
1846,153274.83
1847,162882.45
1848,49924.656
1849,92095.44
1850,122001.17
1851,143987.58
1852,124446.91
1853,129383.91
1854,170847.61
1855,144608.88
1856,217097.61
1857,180110.2
1858,130159.45
1859,115616.17
1860,146141.2
1861,115673.61
1862,268402.94
1863,280326.75
1864,280326.75
1865,336790.53
1866,340781.9
1867,253159.14
1868,289142.06
1869,204143.25
1870,244166.0
1871,259597.3
1872,170316.28
1873,231139.83
1874,141057.61
1875,198928.8
1876,187861.03
1877,207583.11
1878,204143.25
1879,132946.77
1880,127373.14
1881,220457.83
1882,254378.19
1883,191833.66
1884,204143.25
1885,263352.03
1886,322357.78
1887,201584.12
1888,287030.84
1889,157808.0
1890,129067.8
1891,136092.78
1892,105705.97
1893,128431.16
1894,125504.92
1895,144336.47
1896,122904.05
1897,108529.86
1898,105308.484
1899,146349.39
1900,147387.84
1901,179523.23
1902,139258.55
1903,209567.94
1904,141057.61
1905,194956.19
1906,172087.4
1907,209787.56
1908,108103.5
1909,133148.5
1910,114545.39
1911,215598.44
1912,274264.97
1913,150428.42
1914,65572.266
1915,328992.38
1916,49924.656
1917,254652.4
1918,135975.72
1919,163738.98
1920,148251.55
1921,434371.47
1922,298349.75
1923,204143.25
1924,222454.97
1925,217097.61
1926,430107.03
1927,132976.77
1928,148742.75
1929,125504.92
1930,127972.42
1931,141062.81
1932,136425.64
1933,177559.42
1934,175018.97
1935,170808.44
1936,176284.1
1937,171978.05
1938,170316.28
1939,244983.45
1940,198874.94
1941,172485.11
1942,180202.84
1943,208427.94
1944,333334.78
1945,348759.2
1946,143474.38
1947,308372.97
1948,157333.17
1949,245280.95
1950,187768.39
1951,271157.5
1952,232681.1
1953,170316.28
1954,194956.19
1955,130317.42
1956,265051.47
1957,146141.2
1958,327499.47
1959,141057.61
1960,112500.64
1961,117606.016
1962,90909.66
1963,102484.59
1964,97045.91
1965,141503.84
1966,140241.44
1967,313865.34
1968,451843.5
1969,391761.84
1970,529624.56
1971,447811.6
1972,391761.84
1973,281688.84
1974,329958.66
1975,468045.3
1976,275826.8
1977,370547.44
1978,295900.66
1979,325181.62
1980,183942.28
1981,325181.62
1982,220457.83
1983,205642.42
1984,167277.72
1985,215598.44
1986,208427.94
1987,183484.81
1988,172485.11
1989,188327.84
1990,203282.23
1991,231139.83
1992,208427.94
1993,172485.11
1994,229387.58
1995,172087.4
1996,239516.5
1997,325057.94
1998,345222.4
1999,244313.03
2000,308372.97
2001,260820.84
2002,239516.5
2003,271211.0
2004,287270.5
2005,233201.02
2006,209567.94
2007,239516.5
2008,208427.94
2009,187181.42
2010,199046.78
2011,141057.61
2012,172485.11
2013,176284.1
2014,176284.1
2015,204143.25
2016,187768.39
2017,204143.25
2018,117663.45
2019,134175.39
2020,102998.125
2021,110529.47
2022,170847.61
2023,137696.78
2024,210917.98
2025,348678.16
2026,172485.11
2027,145628.86
2028,149513.95
2029,168322.16
2030,272204.0
2031,252993.42
2032,258604.56
2033,272686.84
2034,168930.53
2035,191554.84
2036,195106.27
2037,202167.94
2038,289166.38
2039,212365.2
2040,321611.88
2041,271862.6
2042,198890.56
2043,160728.62
2044,167138.77
2045,225254.36
2046,135319.06
2047,145463.05
2048,133277.5
2049,136271.52
2050,182677.16
2051,97715.19
2052,125564.03
2053,142796.22
2054,55141.645
2055,148053.2
2056,126418.61
2057,120011.33
2058,220457.83
2059,131252.12
2060,166920.83
2061,177576.34
2062,130317.42
2063,118938.92
2064,141503.84
2065,116011.875
2066,172485.11
2067,125504.92
2068,148742.75
2069,93417.44
2070,102484.59
2071,86934.91
2072,100369.734
2073,138113.34
2074,185234.53
2075,147375.05
2076,117435.56
2077,150192.11
2078,129067.8
2079,123540.67
2080,115616.17
2081,122904.05
2082,125417.97
2083,137175.12
2084,107705.58
2085,110368.625
2086,115024.09
2087,120943.16
2088,86555.14
2089,68308.69
2090,123269.72
2091,115616.17
2092,127481.41
2093,115673.61
2094,119516.734
2095,141503.84
2096,77954.78
2097,90909.66
2098,142634.2
2099,49924.656
2100,100570.41
2101,122637.8
2102,129383.91
2103,97715.19
2104,132310.14
2105,122904.05
2106,47702.324
2107,218958.66
2108,113119.16
2109,107686.91
2110,133947.4
2111,144881.56
2112,135176.02
2113,122001.17
2114,105308.484
2115,150192.11
2116,96844.984
2117,149139.69
2118,112500.64
2119,103943.016
2120,110510.8
2121,77954.78
2122,103943.016
2123,94219.266
2124,174432.0
2125,129067.8
2126,144801.25
2127,152174.52
2128,126141.56
2129,97715.19
2130,141503.84
2131,153274.83
2132,101577.59
2133,117606.016
2134,122001.17
2135,97715.19
2136,46039.816
2137,110529.47
2138,132946.77
2139,151470.1
2140,141503.84
2141,136377.08
2142,117435.56
2143,134830.38
2144,114827.2
2145,134226.39
2146,149513.95
2147,144336.47
2148,129383.91
2149,150020.17
2150,220157.97
2151,124927.41
2152,176284.1
2153,159779.78
2154,110510.8
2155,129212.875
2156,243087.64
2157,237997.55
2158,233028.67
2159,225020.6
2160,172087.4
2161,245011.47
2162,382066.88
2163,315296.8
2164,244983.45
2165,176648.34
2166,148072.16
2167,215598.44
2168,204143.25
2169,194956.19
2170,217097.61
2171,141503.84
2172,136377.08
2173,162330.34
2174,234527.84
2175,295313.47
2176,319001.88
2177,242554.3
2178,215598.44
2179,141057.61
2180,215598.44
2181,185345.7
2182,220285.48
2183,187861.03
2184,128384.28
2185,120928.766
2186,141057.61
2187,148637.45
2188,156456.67
2189,207583.11
2190,71990.67
2191,79558.8
2192,90743.91
2193,92772.734
2194,101849.81
2195,110510.8
2196,95446.25
2197,113112.28
2198,148742.75
2199,153345.44
2200,140241.44
2201,137013.7
2202,207002.05
2203,135917.64
2204,180202.84
2205,96704.16
2206,139795.2
2207,218805.31
2208,250089.48
2209,212985.45
2210,122001.17
2211,112500.64
2212,110529.47
2213,105593.7
2214,133148.5
2215,100391.39
2216,141546.61
2217,75218.375
2218,71987.47
2219,67222.53
2220,61359.168
2221,328992.38
2222,251494.25
2223,276225.03
2224,215598.44
2225,127373.14
2226,188668.33
2227,202847.55
2228,280733.97
2229,249855.88
2230,146498.11
2231,215598.44
2232,168485.97
2233,172087.4
2234,247107.23
2235,195651.42
2236,287030.84
2237,358560.53
2238,208427.94
2239,116895.8
2240,147433.6
2241,152346.6
2242,124446.91
2243,125504.92
2244,103943.016
2245,102399.64
2246,139851.95
2247,101671.47
2248,122904.05
2249,118566.33
2250,128909.83
2251,122001.17
2252,162207.84
2253,141533.81
2254,174432.0
2255,179523.23
2256,183942.28
2257,197611.52
2258,170808.44
2259,172485.11
2260,149143.67
2261,193129.36
2262,222549.4
2263,336790.53
2264,478082.44
2265,167519.81
2266,272204.0
2267,344041.7
2268,393642.53
2269,147433.6
2270,186490.5
2271,249605.4
2272,205502.88
2273,165244.16
2274,174432.0
2275,162280.34
2276,187181.42
2277,176648.34
2278,146141.2
2279,122001.17
2280,121109.78
2281,166809.3
2282,175212.11
