Id,SalePrice
1461,119586.734
1462,146406.06
1463,181793.23
1464,185988.83
1465,186593.23
1466,166595.98
1467,171307.44
1468,165977.34
1469,184804.39
1470,125834.21
1471,179295.62
1472,99938.375
1473,97139.63
1474,149352.05
1475,132179.97
1476,370687.78
1477,219745.9
1478,298085.56
1479,270439.8
1480,663134.9
1481,299091.03
1482,200719.05
1483,162135.58
1484,166477.17
1485,171166.02
1486,200033.42
1487,236055.55
1488,230935.0
1489,193064.25
1490,197193.42
1491,186593.23
1492,92888.53
1493,178975.47
1494,292291.66
1495,300698.12
1496,222021.12
1497,177528.33
1498,154274.3
1499,154274.3
1500,139841.2
1501,165977.34
1502,151504.48
1503,251768.19
1504,233340.11
1505,230935.0
1506,183074.97
1507,230935.0
1508,186261.66
1509,165977.34
1510,147481.19
1511,143785.73
1512,164738.8
1513,143281.19
1514,144654.72
1515,191224.67
1516,149352.05
1517,157134.45
1518,140069.58
1519,233829.3
1520,135608.31
1521,141392.34
1522,167237.02
1523,99768.87
1524,111014.0
1525,119808.31
1526,115179.74
1527,109536.016
1528,121952.23
1529,145430.16
1530,163078.42
1531,110509.51
1532,99768.87
1533,141827.2
1534,119398.37
1535,152403.95
1536,115213.48
1537,73107.836
1538,156364.44
1539,180777.19
1540,105398.74
1541,135608.31
1542,146076.52
1543,216568.39
1544,80334.53
1545,105995.586
1546,127021.12
1547,130738.375
1548,120874.49
1549,111198.375
1550,136225.4
1551,118615.72
1552,134739.69
1553,130000.59
1554,109488.81
1555,165834.31
1556,86447.32
1557,100544.266
1558,92872.33
1559,98942.53
1560,147481.19
1561,124873.42
1562,130361.51
1563,125003.055
1564,165977.34
1565,144571.83
1566,226535.06
1567,92114.98
1568,219238.69
1569,113730.54
1570,125027.98
1571,104955.29
1572,143194.84
1573,240152.28
1574,106974.63
1575,232982.78
1576,222021.12
1577,184084.27
1578,129866.89
1579,143194.84
1580,196941.94
1581,141622.17
1582,123718.414
1583,314757.97
1584,229730.19
1585,141668.38
1586,63281.15
1587,100779.18
1588,145430.16
1589,91252.59
1590,131441.58
1591,95144.76
1592,123278.39
1593,125255.33
1594,129018.08
1595,105398.74
1596,233610.64
1597,166810.92
1598,183292.64
1599,182433.94
1600,180591.08
1601,56672.67
1602,104823.75
1603,113018.766
1604,264434.47
1605,248810.31
1606,161430.62
1607,164499.38
1608,209270.06
1609,185008.08
1610,150183.17
1611,141668.38
1612,164007.22
1613,157543.92
1614,130118.43
1615,77209.75
1616,87484.1
1617,88800.36
1618,119228.73
1619,135238.16
1620,146820.62
1621,135346.4
1622,139873.48
1623,263448.75
1624,218484.17
1625,118740.56
1626,171307.44
1627,185706.3
1628,275513.0
1629,185022.38
1630,313604.72
1631,197193.42
1632,229950.47
1633,171166.02
1634,185988.83
1635,171476.62
1636,158521.47
1637,173936.95
1638,214090.2
1639,185017.61
1640,269140.22
1641,186418.2
1642,230312.58
1643,232750.03
1644,233340.11
1645,184753.31
1646,157287.98
1647,168581.47
1648,135608.31
1649,129866.89
1650,119249.63
1651,125918.25
1652,95762.945
1653,98761.44
1654,165977.34
1655,160391.12
1656,144571.83
1657,150141.78
1658,151033.17
1659,137544.3
1660,154470.25
1661,576010.25
1662,396748.9
1663,323488.0
1664,521811.12
1665,291185.44
1666,333708.88
1667,307520.28
1668,334365.12
1669,272219.03
1670,335209.3
1671,265572.5
1672,467650.78
1673,305812.9
1674,241220.33
1675,179701.84
1676,185468.25
1677,211655.11
1678,518210.72
1679,323488.0
1680,305881.72
1681,242247.12
1682,298085.56
1683,187153.17
1684,180195.4
1685,171307.44
1686,183745.6
1687,160477.86
1688,195292.33
1689,194387.05
1690,194293.28
1691,181863.81
1692,250047.73
1693,160339.58
1694,173132.33
1695,165834.31
1696,281034.38
1697,165834.31
1698,330548.4
1699,299909.94
1700,252764.9
1701,282278.56
1702,234377.86
1703,265387.16
1704,281018.0
1705,218162.08
1706,514935.16
1707,201581.52
1708,164477.89
1709,258923.95
1710,216795.08
1711,233684.86
1712,256863.92
1713,266120.12
1714,216471.34
1715,191422.28
1716,183921.6
1717,174805.84
1718,126538.336
1719,209065.2
1720,240152.28
1721,171166.02
1722,121045.55
1723,149352.05
1724,213005.14
1725,230312.58
1726,188158.77
1727,160799.6
1728,184621.56
1729,151854.11
1730,158587.69
1731,120747.75
1732,130277.62
1733,123564.06
1734,121101.67
1735,130477.04
1736,111198.375
1737,291623.44
1738,220292.08
1739,267000.22
1740,208623.64
1741,185975.88
1742,165977.34
1743,165834.31
1744,276032.66
1745,213932.03
1746,204118.81
1747,230312.58
1748,205508.17
1749,161430.62
1750,133983.69
1751,233340.11
1752,123718.414
1753,144571.83
1754,232982.78
1755,171166.02
1756,122924.44
1757,121425.125
1758,142966.17
1759,162942.86
1760,161803.17
1761,144497.94
1762,177749.23
1763,173339.67
1764,122849.77
1765,145527.27
1766,171446.7
1767,199849.78
1768,141668.38
1769,164289.14
1770,135469.86
1771,131180.11
1772,135388.25
1773,125732.13
1774,141827.2
1775,131391.95
1776,109106.055
1777,109016.81
1778,135804.64
1779,105822.664
1780,171838.25
1781,131864.08
1782,91376.95
1783,129364.05
1784,100396.44
1785,121568.92
1786,127634.93
1787,165494.64
1788,60599.74
1789,109176.734
1790,81467.82
1791,186667.27
1792,136995.25
1793,142966.17
1794,141753.8
1795,131976.44
1796,123879.67
1797,111014.0
1798,127138.79
1799,109488.81
1800,119398.37
1801,122228.766
1802,129714.9
1803,144780.03
1804,141668.38
1805,141392.34
1806,125003.055
1807,120444.586
1808,113370.8
1809,110327.55
1810,143194.84
1811,110202.93
1812,88704.12
1813,122430.83
1814,103005.2
1815,46648.04
1816,87814.28
1817,111290.88
1818,137782.84
1819,119586.734
1820,63290.133
1821,108578.03
1822,141668.38
1823,41449.21
1824,131896.9
1825,139759.34
1826,99159.89
1827,100770.82
1828,131976.44
1829,119076.22
1830,141178.52
1831,155287.05
1832,109488.81
1833,136751.17
1834,107566.76
1835,147561.8
1836,141622.17
1837,95641.75
1838,119076.22
1839,90855.49
1840,156696.44
1841,141697.3
1842,58905.027
1843,142865.58
1844,141668.38
1845,136370.1
1846,149352.05
1847,161430.62
1848,46648.04
1849,108578.03
1850,125006.64
1851,151321.39
1852,134121.64
1853,141827.2
1854,171166.02
1855,143281.19
1856,232825.3
1857,156696.44
1858,134882.8
1859,123456.984
1860,144780.03
1861,120711.13
1862,294965.3
1863,293745.3
1864,293745.3
1865,318476.75
1866,327286.8
1867,220196.5
1868,294798.25
1869,201568.27
1870,222021.12
1871,247415.7
1872,161677.14
1873,233493.48
1874,141392.34
1875,202498.11
1876,186593.23
1877,213005.14
1878,202859.38
1879,127718.83
1880,130899.19
1881,233340.11
1882,249868.48
1883,189367.77
1884,209516.89
1885,250047.73
1886,301265.28
1887,207313.06
1888,270213.47
1889,167731.2
1890,130738.375
1891,131440.95
1892,108002.586
1893,141753.8
1894,134121.64
1895,143156.36
1896,127138.79
1897,121980.85
1898,115213.48
1899,140069.58
1900,141668.38
1901,162678.14
1902,135899.34
1903,204563.72
1904,141622.17
1905,178481.0
1906,162522.9
1907,184784.66
1908,116842.03
1909,135690.06
1910,129714.9
1911,185988.1
1912,305011.34
1913,141827.2
1914,61111.73
1915,273766.56
1916,58611.34
1917,282687.5
1918,135469.86
1919,160339.58
1920,149014.16
1921,368388.9
1922,310888.94
1923,208303.58
1924,237677.0
1925,211175.27
1926,343489.56
1927,130114.695
1928,160477.86
1929,120859.61
1930,130173.66
1931,143052.36
1932,135804.64
1933,181238.61
1934,175330.75
1935,165977.34
1936,185706.3
1937,180596.27
1938,158777.14
1939,232750.03
1940,187375.7
1941,171307.44
1942,178481.0
1943,204615.81
1944,327188.5
1945,345454.38
1946,146390.0
1947,301626.34
1948,160333.61
1949,232711.2
1950,183504.1
1951,269577.2
1952,229754.72
1953,164022.38
1954,198113.28
1955,130260.836
1956,304041.62
1957,150238.75
1958,300155.47
1959,141392.34
1960,111014.0
1961,122720.51
1962,100396.44
1963,96677.625
