Id,SalePrice
1461,117613.164
1462,144856.19
1463,166539.38
1464,164491.25
1465,189380.86
1466,161280.11
1467,163387.56
1468,151397.7
1469,177570.19
1470,116319.234
1471,191859.34
1472,83395.875
1473,83972.71
1474,135122.94
1475,124048.51
1476,389458.22
1477,249884.34
1478,267081.5
1479,261378.7
1480,455053.34
1481,286924.72
1482,204062.88
1483,146219.0
1484,152736.3
1485,167780.94
1486,181820.92
1487,330227.78
1488,254928.89
1489,187655.86
1490,197652.5
1491,182092.88
1492,68459.414
1493,165741.19
1494,288339.16
1495,267057.38
1496,219784.06
1497,167032.1
1498,146605.31
1499,143758.77
1500,138402.72
1501,163505.47
1502,151816.33
1503,296872.88
1504,216527.44
1505,199801.81
1506,163540.89
1507,229225.23
1508,180802.17
1509,152286.19
1510,137349.95
1511,135122.94
1512,152766.36
1513,130001.08
1514,156972.14
1515,178761.88
1516,136797.7
1517,148714.48
1518,117793.2
1519,214605.8
1520,131059.53
1521,131268.19
1522,152437.23
1523,97164.25
1524,110639.79
1525,114252.78
1526,107624.85
1527,95200.55
1528,127913.586
1529,139160.72
1530,153576.19
1531,105941.164
1532,95200.55
1533,127041.05
1534,109621.266
1535,147132.06
1536,110313.45
1537,48397.734
1538,166539.38
1539,200235.75
1540,96402.34
1541,132439.4
1542,130048.086
1543,184815.67
1544,52228.66
1545,97479.08
1546,113364.0
1547,124048.51
1548,123160.3
1549,104082.164
1550,132279.4
1551,100591.28
1552,129884.58
1553,134973.02
1554,103393.39
1555,152141.77
1556,78291.73
1557,89584.96
1558,89704.086
1559,94608.69
1560,122910.945
1561,134864.03
1562,113123.37
1563,114162.79
1564,140921.0
1565,137349.95
1566,219492.72
1567,48734.74
1568,202034.3
1569,132279.4
1570,128816.62
1571,110169.41
1572,135122.94
1573,247189.88
1574,95555.625
1575,204831.28
1576,213252.06
1577,179588.62
1578,128934.38
1579,135122.94
1580,177570.19
1581,143780.72
1582,116319.234
1583,326803.4
1584,219784.06
1585,131059.53
1586,52197.59
1587,90303.27
1588,140197.19
1589,87376.31
1590,121774.69
1591,94220.39
1592,104678.15
1593,112823.14
1594,132218.53
1595,96377.52
1596,231922.17
1597,187213.4
1598,203827.03
1599,188236.8
1600,157801.12
1601,51426.047
1602,97425.11
1603,86628.61
1604,259763.28
1605,228883.66
1606,151816.33
1607,186771.45
1608,197652.5
1609,169886.66
1610,126912.234
1611,124132.445
1612,151397.7
1613,146749.73
1614,110625.02
1615,53998.35
1616,44242.785
1617,78369.55
1618,114162.79
1619,130757.12
1620,144943.4
1621,127913.586
1622,131059.53
1623,262716.38
1624,195578.83
1625,116332.87
1626,152703.83
1627,165741.19
1628,249368.4
1629,167032.1
1630,337100.44
1631,213749.72
1632,242925.8
1633,167780.94
1634,165672.97
1635,167032.1
1636,134274.92
1637,177633.39
1638,185200.88
1639,167008.95
1640,235934.6
1641,167780.94
1642,209088.11
1643,214706.89
1644,219784.06
1645,187330.08
1646,149900.25
1647,149961.5
1648,121699.96
1649,127041.05
1650,111207.555
1651,118681.414
1652,89726.44
1653,94065.18
1654,134274.92
1655,145000.61
1656,132279.4
1657,130845.22
1658,137349.95
1659,127583.836
1660,143537.98
1661,472423.1
1662,382055.44
1663,336743.38
1664,339185.56
1665,293235.56
1666,321448.5
1667,401963.75
1668,313627.7
1669,266644.72
1670,328054.38
1671,238658.03
1672,455053.34
1673,306904.22
1674,240286.47
1675,162081.75
1676,157801.12
1677,192907.81
1678,455053.34
1679,391601.78
1680,320224.47
1681,240055.03
1682,287131.97
1683,167032.1
1684,160747.52
1685,157843.66
1686,162731.36
1687,157097.62
1688,177570.19
1689,177570.19
1690,176210.25
1691,165558.75
1692,247726.84
1693,158692.66
1694,166539.38
