Id,SalePrice
1461,126727.12
1462,162971.55
1463,188931.66
1464,193289.73
1465,205600.0
1466,182118.62
1467,176514.69
1468,164815.12
1469,183980.62
1470,121000.664
1471,190935.7
1472,83607.99
1473,86191.15
1474,162319.61
1475,138714.25
1476,382672.0
1477,258460.92
1478,301599.56
1479,245373.0
1480,560507.2
1481,341907.2
1482,206129.83
1483,154014.22
1484,156540.03
1485,178503.08
1486,185992.7
1487,326769.97
1488,216530.77
1489,211482.23
1490,193352.83
1491,176512.1
1492,111289.75
1493,192149.28
1494,297349.38
1495,312481.25
1496,196642.97
1497,169313.94
1498,159864.0
1499,159707.83
1500,134495.61
1501,182135.38
1502,155431.73
1503,263873.12
1504,246819.94
1505,211916.56
1506,199763.64
1507,235081.95
1508,227766.05
1509,169838.42
1510,152643.48
1511,154809.27
1512,170692.84
1513,153393.97
1514,165211.7
1515,212609.4
1516,153008.45
1517,150204.98
1518,129424.914
1519,217901.14
1520,136951.22
1521,142910.78
1522,170406.4
1523,117488.81
1524,136347.2
1525,122358.37
1526,136277.02
1527,106495.17
1528,137413.61
1529,150347.89
1530,169245.62
1531,113909.0
1532,99723.26
1533,151265.42
1534,112998.57
1535,150655.77
1536,119557.305
1537,56938.99
1538,199807.72
1539,169134.7
1540,98680.67
1541,158047.1
1542,150351.69
1543,243864.7
1544,91620.91
1545,114377.7
1546,105401.5
1547,136048.55
1548,135973.7
1549,101456.83
1550,152398.39
1551,114824.89
1552,147188.39
1553,151020.5
1554,117558.26
1555,176373.95
1556,97743.27
1557,105762.08
1558,95002.87
1559,113115.43
1560,136729.2
1561,140688.0
1562,130484.16
1563,121341.69
1564,154067.81
1565,160305.03
1566,217661.94
1567,81215.7
1568,232074.5
1569,118849.875
1570,122733.76
1571,142892.02
1572,145402.8
1573,246785.05
1574,99755.82
1575,217426.67
1576,207486.31
1577,197671.28
1578,155507.28
1579,141558.28
1580,195559.94
1581,142107.75
1582,131391.0
1583,308922.7
1584,228722.48
1585,139721.4
1586,74253.53
1587,99306.234
1588,157006.66
1589,89922.95
1590,126538.53
1591,101882.29
1592,116741.414
1593,113481.54
1594,138560.7
1595,107384.49
1596,222471.36
1597,177971.97
1598,200945.27
1599,190739.48
1600,186941.19
1601,71089.58
1602,111938.32
1603,88081.45
1604,313638.25
1605,258700.33
1606,165931.73
1607,178138.69
1608,228975.81
1609,193711.0
1610,161819.58
1611,149541.98
1612,163504.78
1613,161610.75
1614,115044.914
1615,87884.19
1616,75838.57
1617,89734.2
1618,131965.08
1619,133918.03
1620,124000.8
1621,140819.16
1622,148715.05
1623,283845.66
1624,232501.36
1625,140450.62
1626,177083.9
1627,194354.5
1628,283779.94
1629,185495.25
1630,354874.62
1631,223803.16
1632,242662.72
1633,174228.34
1634,189716.27
1635,195619.28
1636,154401.1
1637,168010.88
1638,226166.02
1639,177118.19
1640,270669.47
1641,183383.94
1642,220172.3
1643,232505.03
1644,232296.95
1645,185613.17
1646,159129.78
1647,171616.95
1648,147298.89
1649,140585.95
1650,124072.805
1651,121793.66
1652,92093.47
1653,92678.41
1654,147244.58
1655,159174.9
1656,152407.75
1657,148346.2
1658,145961.86
1659,141450.84
1660,150032.66
1661,456636.53
1662,439702.7
1663,396183.62
1664,456847.88
1665,325744.72
1666,325375.7
1667,372525.47
1668,327682.4
1669,309195.3
1670,336426.28
1671,259819.84
1672,433743.66
1673,300139.66
1674,254559.9
1675,182162.02
1676,176068.8
1677,228003.81
1678,450698.16
1679,428118.1
1680,323728.22
1681,255667.12
1682,312783.34
1683,181570.98
1684,166869.83
1685,181419.95
1686,163141.11
1687,173968.06
1688,185764.81
1689,182865.45
1690,198784.53
1691,180011.84
1692,295183.66
1693,172429.36
1694,187135.22
1695,169776.27
1696,271625.25
1697,170839.88
1698,372224.94
1699,278294.2
1700,246655.38
1701,280058.25
1702,272420.47
1703,267485.78
1704,303827.6
1705,218726.97
1706,376436.8
1707,235124.6
1708,226256.1
1709,297905.62
1710,237083.52
1711,260912.73
1712,248974.36
1713,247704.94
1714,216383.92
1715,210420.89
1716,184192.88
1717,175868.47
1718,109674.16
1719,184601.06
1720,240236.6
1721,182546.92
1722,103467.914
1723,152188.73
1724,235435.17
1725,227385.3
1726,189035.97
1727,162228.12
1728,175506.25
1729,170867.53
1730,168369.48
1731,118171.55
1732,129633.85
1733,121114.77
1734,129338.23
1735,134594.83
1736,111194.99
1737,356577.9
1738,206338.77
1739,269345.22
1740,213919.17
1741,177101.78
1742,178238.14
1743,174916.88
1744,301222.7
1745,227180.22
1746,236692.48
1747,220163.77
1748,223235.78
1749,164853.38
1750,145044.2
1751,242616.0
1752,124572.52
1753,145786.6
1754,203778.84
1755,182383.5
1756,126552.445
1757,123928.87
1758,143368.8
1759,181924.27
1760,167392.31
1761,151644.44
1762,180124.05
1763,175456.73
1764,121919.75
1765,166514.69
1766,167978.78
1767,218164.19
1768,144258.16
1769,175686.94
1770,145450.62
